address_from,address_to,date_time,amount
\xfec0ad833fb7d20a83e373279f37c88159bad99e,\x00000000009726632680fb29d3f7a9734e3010e2,2022-09-19T09:12:47+00:00,5.0000000000000000
\x0000a240a748224a0602b52814145b7a3ad55ef0,\x0a24f077377f2d555d6dcc7caef68b3568fbac1d,2022-09-19T09:04:35+00:00,5.0000000000000001
\xba71b56fd0b590ed2a6992ed57a34c1391940513,\x0a965a4caf929338044c593d82d385c4c898d8c6,2022-09-19T05:22:47+00:00,3.7691383654237915
\x00000000009726632680fb29d3f7a9734e3010e2,\x0a965a4caf929338044c593d82d385c4c898d8c6,2022-09-19T09:12:47+00:00,5.0000000000000000
\xe66b31678d6c16e9ebf358268a790b763c133750,\x1548db2872a1faa7f4d51393b978a3bddccf3825,2022-09-19T07:35:47+00:00,20.8012908214429737
\xe66b31678d6c16e9ebf358268a790b763c133750,\x41ae3310ca24f77386d3f7105070ea9b93d3fc31,2022-09-19T19:09:23+00:00,4.9745126639869921
\xe66b31678d6c16e9ebf358268a790b763c133750,\x41ae3310ca24f77386d3f7105070ea9b93d3fc31,2022-09-19T19:11:47+00:00,1.1041010536106008
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x4bb402271667a25d31935d13ff15d2a8f8d08456,2022-09-19T12:14:47+00:00,100.0000000000000000
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x74de5d4fcbf63e00296fd95d33236b9794016631,2022-09-18T22:04:47+00:00,19.4974392969611958
\xb6393098430b40abfc5b772b7e84c9bcd6bd2d6a,\x74de5d4fcbf63e00296fd95d33236b9794016631,2022-09-19T17:49:11+00:00,14.8287096185406292
\x0a965a4caf929338044c593d82d385c4c898d8c6,\x74de5d4fcbf63e00296fd95d33236b9794016631,2022-09-19T19:18:35+00:00,14.8658062429166099
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x805d9e8604667ed5cb1d8750f6df7be019758906,2022-09-19T19:18:35+00:00,14.8658062429166099
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x8cd48c84ffc642653f34df82dd7ac9541a4dead9,2022-09-18T22:28:23+00:00,50.0000000000000000
\x8d07d225a769b7af3a923481e1fdf49180e6a265,\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,2022-09-19T00:11:59+00:00,80.0000000000000000
\x4f7dc1e9538a186952c712065e03a13eca03f6a8,\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,2022-09-19T00:44:59+00:00,5.3133107312694885
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,2022-09-19T17:49:11+00:00,14.8287096185406292
\x74de5d4fcbf63e00296fd95d33236b9794016631,\xab817899d15da40644470079f2dcf237eed0d004,2022-09-18T22:04:47+00:00,19.4974392969611958
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xaf681629f3c577afa464daa566d9d1d9a7cdafe3,2022-09-18T22:53:23+00:00,3.3995317626583882
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xaf681629f3c577afa464daa566d9d1d9a7cdafe3,2022-09-18T22:54:35+00:00,47.7097723734336802
\xe00639a1f59b52773b7d39d9f9bef07f6248dbae,\xba71b56fd0b590ed2a6992ed57a34c1391940513,2022-09-19T05:22:47+00:00,3.7691383654237915
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xba71b56fd0b590ed2a6992ed57a34c1391940513,2022-09-19T06:36:35+00:00,7.3033623585414148
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xbe0617d5ddf1498b478e2cfeb5ae349227b3f5cf,2022-09-19T15:28:35+00:00,75.0000000000000000
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xbe9728db911dc829104039db7983774da671191c,2022-09-19T02:38:59+00:00,5.2734312745054939
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xbf27653c7009d0f5c54646198bdae95e1a8c5ab5,2022-09-19T14:46:35+00:00,75.0000000000000000
\x0a965a4caf929338044c593d82d385c4c898d8c6,\xc976197fb47a9899f6b3c2d8d42dbf29d57cc14f,2022-09-19T17:41:23+00:00,5.0000000000000000
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xcd0dee491644db2d62bc7852fe7dea54e85a777c,2022-09-19T16:12:23+00:00,5.0000000000000000
\x9008d19f58aabd9ed0d60971565aa8510560ab41,\xdc94c24740fb48b5db7cba73db52d8f853fdd949,2022-09-19T20:30:59+00:00,5.0262253961957002
\xba71b56fd0b590ed2a6992ed57a34c1391940513,\xe00639a1f59b52773b7d39d9f9bef07f6248dbae,2022-09-19T06:36:35+00:00,7.3033623585414148
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xe66b31678d6c16e9ebf358268a790b763c133750,2022-09-19T07:35:47+00:00,20.8012908214429737
\x0a965a4caf929338044c593d82d385c4c898d8c6,\xe66b31678d6c16e9ebf358268a790b763c133750,2022-09-19T19:09:23+00:00,4.9745126639869921
\x0a965a4caf929338044c593d82d385c4c898d8c6,\xe66b31678d6c16e9ebf358268a790b763c133750,2022-09-19T19:11:47+00:00,1.1041010536106008
\x21a0b6fd81ec697e326228df279f9add0d1b021a,\xec20749241a29c7f3752d30e14dec845442861d0,2022-09-18T22:53:35+00:00,85.0000000000000000
\x0a965a4caf929338044c593d82d385c4c898d8c6,\xf7fc65b17988018c6bd3deca178f626359249383,2022-09-19T07:41:59+00:00,5.0000000924589933
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\xf9adebca2233e4312204653efca47d022d08ed5c,2022-09-19T14:20:23+00:00,5.0000000000000000
