address_from,address_to,date_time,amount
\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T21:23:59+00:00,190.1800000000000000
\x51df5fafb1ee6abbaf97e020e5fd7494a97e9999,\x382ffce2287252f930e1c8dc9328dac5bf282ba1,2022-09-19T20:54:59+00:00,0.03251281441200062100
\x51df5fafb1ee6abbaf97e020e5fd7494a97e9999,\xe66b31678d6c16e9ebf358268a790b763c133750,2022-09-19T20:54:59+00:00,3.2187686267880615
\x0084dfd7202e5f5c0c8be83503a492837ca3e95e,\xcb0238d7240981e7fc54cd5361a94ee3167e781c,2022-09-19T20:55:23+00:00,858.5730000000000000
\xe66b31678d6c16e9ebf358268a790b763c133750,\xd75ea151a61d06868e31f8988d28dfe5e9df57b4,2022-09-19T20:54:59+00:00,3.2187686267880615
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T20:57:23+00:00,174.5086555232686216
\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,\x8025504c05b146ae25a84c82a73f447a88b8ae9a,2022-09-19T20:59:23+00:00,307.9392174100000000
\xc697051d1c6296c24ae3bcef39aca743861d9a81,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T20:57:23+00:00,174.5086555232686216
\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,\xa49f7d6944a7b861c5b15f45a6b55829f792ad04,2022-09-19T20:59:23+00:00,0.59913575000000000000
\x8025504c05b146ae25a84c82a73f447a88b8ae9a,\x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,2022-09-19T21:02:59+00:00,307.9392174100000000
\x41a08648c3766f9f9d85598ff102a08f4ef84f84,\xc697051d1c6296c24ae3bcef39aca743861d9a81,2022-09-19T21:05:11+00:00,32.6709336336754165
\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,\xd75ea151a61d06868e31f8988d28dfe5e9df57b4,2022-09-19T21:08:35+00:00,54.4000000000000000
\xb8c2c0aa32a95351ffa9450509c62379a42a4f87,\x70eeeed9d09429e6b02a04280336eb17ab22fd60,2022-09-19T21:05:11+00:00,32.6709336336754165
\x70eeeed9d09429e6b02a04280336eb17ab22fd60,\x41a08648c3766f9f9d85598ff102a08f4ef84f84,2022-09-19T21:05:11+00:00,32.6709336336754165
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\x3229149012a035ef51d724e0343eb31ce3e4bb7d,2022-09-19T21:11:23+00:00,167.0500000000000000
\xa81011ae274ef6debd3bdab634102c7b6c2c452d,\xd7658dc153caf768faebff7e48f7caf08cf46049,2022-09-19T21:07:35+00:00,26.7181387200000000
\xd75ea151a61d06868e31f8988d28dfe5e9df57b4,\xed6a609603cf8830875096b6e3af4cbeac61b4ae,2022-09-19T21:08:23+00:00,50.6312854818089188
\xc697051d1c6296c24ae3bcef39aca743861d9a81,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:10:47+00:00,179.8738518565729053
\x28c6c06298d514db089934071355e5743bf21d60,\x29403f5ca040334230a7ecca907cfb662178bd83,2022-09-19T21:08:35+00:00,222.0009900000000000
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T21:10:47+00:00,179.8738518565729053
\xc697051d1c6296c24ae3bcef39aca743861d9a81,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:10:23+00:00,204.0172353546855162
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T21:10:23+00:00,204.0172353546855162
\x21a31ee1afc51d94c2efccaa2092ad1028285549,\x2d6ee5c8a3b2370cbc0de309bf5d1a4aa09c3918,2022-09-19T21:14:23+00:00,599.7100000000000000
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\xc697051d1c6296c24ae3bcef39aca743861d9a81,2022-09-19T21:24:11+00:00,250.8006042710887800
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:24:11+00:00,250.8006042710887800
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xbe368f7086b0f9e98af309be43afb02f40135eac,2022-09-19T21:13:47+00:00,157.6500000000000000
\x29403f5ca040334230a7ecca907cfb662178bd83,\x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,2022-09-19T21:11:59+00:00,222.0009900000000000
\x2d6ee5c8a3b2370cbc0de309bf5d1a4aa09c3918,\x8c54ebdd960056d2cff5998df5695daca1fc0190,2022-09-19T21:16:35+00:00,599.7100000000000000
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\xc697051d1c6296c24ae3bcef39aca743861d9a81,2022-09-19T21:20:59+00:00,439.2559684809306556
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\xc697051d1c6296c24ae3bcef39aca743861d9a81,2022-09-19T21:20:35+00:00,539.9727507147000451
\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,2022-09-19T21:22:11+00:00,270.4850000000000000
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:20:35+00:00,539.9727507147000451
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,2022-09-19T21:21:47+00:00,190.1800000000000000
\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,\xd75ea151a61d06868e31f8988d28dfe5e9df57b4,2022-09-19T21:21:11+00:00,39.8000000000000000
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:20:59+00:00,439.2559684809306556
\xcd531ae9efcce479654c4926dec5f6209531ca7b,\x81adf5b162e739f5c843a496e72b28366117e227,2022-09-19T21:20:59+00:00,1001.0775068690854095
\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,\x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,2022-09-19T21:21:47+00:00,49.8000000000000000
\xa81011ae274ef6debd3bdab634102c7b6c2c452d,\x8b276d1c870626b9b69308914aac15aacaeb8555,2022-09-19T21:23:59+00:00,11.6966815600000000
\x28c6c06298d514db089934071355e5743bf21d60,\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,2022-09-19T21:24:11+00:00,166.3900000000000000
\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,\xc1ea19d479287df325cd56e146383bfaa36d95e4,2022-09-19T21:26:11+00:00,0.59542851000000000000
\xbe368f7086b0f9e98af309be43afb02f40135eac,\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2022-09-19T21:25:23+00:00,157.6500000000000000
\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,\x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,2022-09-19T21:26:11+00:00,55.1000000000000000
\xe93381fb4c4f14bda253907b18fad305d799241a,\x33566c9d8be6cf0b23795e0d380e112be9d75836,2022-09-19T21:27:11+00:00,1995.8615979800000000
\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T21:27:11+00:00,436.8750000000000000
\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,2022-09-19T21:27:11+00:00,157.7960000000000000
\xc1ea19d479287df325cd56e146383bfaa36d95e4,\x7abe0ce388281d2acf297cb089caef3819b13448,2022-09-19T21:28:59+00:00,0.59542851000000000000
\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T21:28:47+00:00,157.7960000000000000
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\xc697051d1c6296c24ae3bcef39aca743861d9a81,2022-09-19T21:29:35+00:00,224.2297831780403053
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:29:35+00:00,224.2297831780403053
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\xc697051d1c6296c24ae3bcef39aca743861d9a81,2022-09-19T21:30:59+00:00,212.6995719681047154
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:30:59+00:00,212.6995719681047154
\x8e824d3ba967dee0cb2f31c93a832325a32d47e6,\xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,2022-09-19T21:30:23+00:00,3.8212614622981042
\x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,\x33566c9d8be6cf0b23795e0d380e112be9d75836,2022-09-19T21:31:11+00:00,505.8806000000000000
\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,2022-09-19T21:32:23+00:00,158.5750000000000000
\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T21:33:47+00:00,158.5750000000000000
\x6cc5f688a315f3dc28a7781717a9a798a59fda7b,\x33566c9d8be6cf0b23795e0d380e112be9d75836,2022-09-19T21:36:59+00:00,1.2440000000000000
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:36:59+00:00,308.4986011906510553
\xc697051d1c6296c24ae3bcef39aca743861d9a81,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:36:11+00:00,407.8946960976269712
\x21a31ee1afc51d94c2efccaa2092ad1028285549,\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,2022-09-19T21:34:11+00:00,157.5100000000000000
\xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T21:36:59+00:00,157.5100000000000000
\x46340b20830761efd32832a74d7169b29feb9758,\x377be168aaf42098a9a5e1ba94120ddcbf412785,2022-09-19T21:33:23+00:00,3.1583000000000000
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\x33566c9d8be6cf0b23795e0d380e112be9d75836,2022-09-19T21:35:47+00:00,3910.0180000000000000
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\xc697051d1c6296c24ae3bcef39aca743861d9a81,2022-09-19T21:36:59+00:00,308.4986011906510553
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2022-09-19T21:36:11+00:00,407.8946960976269712
\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,\xd75ea151a61d06868e31f8988d28dfe5e9df57b4,2022-09-19T21:40:23+00:00,36.9000000000000000
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-09-19T21:40:23+00:00,266.7432578939002277
\x6cc5f688a315f3dc28a7781717a9a798a59fda7b,\x33566c9d8be6cf0b23795e0d380e112be9d75836,2022-09-19T21:43:59+00:00,1999.9440000000000000
\x28c6c06298d514db089934071355e5743bf21d60,\x33566c9d8be6cf0b23795e0d380e112be9d75836,2022-09-19T21:38:35+00:00,21.4812695000000000
\x377be168aaf42098a9a5e1ba94120ddcbf412785,\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2022-09-19T21:40:23+00:00,3.1583000000000000
\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,\xc697051d1c6296c24ae3bcef39aca743861d9a81,2022-09-19T21:40:23+00:00,266.7432578939002277
\x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,\x3c92a5c0927d1c913b05102dbb590b27ae2acbd0,2022-09-19T21:45:59+00:00,0.58960989313329848000
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\x2660dcbc6a30ac3401c3c4e9f90b78c7a685a68d,2022-09-19T21:52:11+00:00,2.1100000000000000
