address_from,address_to,date_time,amount
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x12239fcdff8cd48c24661d3c4243ce33ceb2e273,2022-09-20T12:43:11+00:00,25.0000000000000000
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x12239fcdff8cd48c24661d3c4243ce33ceb2e273,2022-09-20T14:23:59+00:00,5.0000000000000000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x5a9cbb8de9837cd082a205e6549a5edc4ee717a6,2022-09-20T18:03:35+00:00,88.9990636385761053
\xf35880094dc18df096891e4ccb51212d00311b86,\x73f7a06e98093ed4e3a7e7230bc4db36ad18ddcf,2022-09-20T14:32:59+00:00,75.0000000000000000
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x74de5d4fcbf63e00296fd95d33236b9794016631,2022-09-20T18:03:35+00:00,88.9990636385761053
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x78c6ad42ce64ccc9b281463ec7e651b748eec48e,2022-09-19T23:56:35+00:00,15.0000000000000000
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x78c6ad42ce64ccc9b281463ec7e651b748eec48e,2022-09-20T00:02:35+00:00,10.0000000000000000
\xdc94c24740fb48b5db7cba73db52d8f853fdd949,\x8a1d8583efedb28379f1290fd4a4014273afb4d8,2022-09-20T00:08:11+00:00,5.0000000000000000
\x12239fcdff8cd48c24661d3c4243ce33ceb2e273,\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,2022-09-20T14:28:11+00:00,4.9999999999999999
\x9ab0905b39505d8682b58a57a41c4100e9c62ab6,\x9c3dcdd0555556d63c93418647e036d21cd7ebdb,2022-09-20T09:20:11+00:00,75.0000000000000000
\x5e93b5e3b314ba5c4dc4e8455e2fa363e2a35c60,\xa40b07ac80d1f89b233b74e78d254c90906c33ee,2022-09-20T15:00:35+00:00,5.0000000000000000
\x11da1aca951d649b6a2ff382ac808aa2a776c2aa,\xddddb1fe66b5a9d0927129eaeab742b5278b7d5b,2022-09-20T17:29:35+00:00,5.0000000000000000
\x11da1aca951d649b6a2ff382ac808aa2a776c2aa,\xddddb1fe66b5a9d0927129eaeab742b5278b7d5b,2022-09-20T17:32:23+00:00,1980.0000000000000000
\x0a965a4caf929338044c593d82d385c4c898d8c6,\xe922a1b9676095f9f1a0454fc25e730a120c35f1,2022-09-20T11:06:11+00:00,5.0000000613226509
