address_from,address_to,date_time,amount
\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,\x325365ed8275f6a74cac98917b7f6face8da533b,2022-09-19T21:22:35+00:00,3120.0000000000000000
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\x921f1520282b418b965699ee2ec6381a45afe505,2022-09-19T20:54:59+00:00,37165.538928270000
\x28c6c06298d514db089934071355e5743bf21d60,\x6ecbe2cba8adb756a7ac74beac87c422ead8d496,2022-09-19T20:55:35+00:00,80272.236900000000
\x51df5051b3ad81ff9b19aa0582104f1aa9b60262,\x0c3e40e9aac508599f32f2eeca9c3cd8ed966ee6,2022-09-19T21:22:35+00:00,107044.605165260000
\x28ec7ee65ed9c0cb0774c3b9ef8c9f8b1f6af0c5,\xf1316e4461b3d7ffe05e69fbf71f5f4eb3974db2,2022-09-19T20:54:59+00:00,550.0000000000000000
\xff58711683be66dad6e0e20e0043af46fc7f5f49,\x1111111254fb6c44bac0bed2854e76f90643097d,2022-09-19T20:57:59+00:00,534.2962382072188618
\x6aed588ca2052ccfc907db8c24df4b7b95a29a5e,\x590ff6c88e453bbbef2d8afde9f95871df987018,2022-09-19T20:58:59+00:00,1.00000000000000000000
\xea74fe0ef08566335eda4cece4ca987624e8707b,\xcdc8488e63a403bfd580222ea0f3719477bfea9c,2022-09-19T20:53:47+00:00,50.0000000000000000
\xff58711683be66dad6e0e20e0043af46fc7f5f49,\x74de5d4fcbf63e00296fd95d33236b9794016631,2022-09-19T20:59:23+00:00,63.3426467575276811
\xf05e2a70346560d3228c7002194bb7c5dc8fe100,\x28c6c06298d514db089934071355e5743bf21d60,2022-09-19T21:00:59+00:00,14750156.000000000000
\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,\xf284555e36497f229f5abea02ded25eefdf30125,2022-09-19T20:59:23+00:00,2003.5178892700000000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\xffafa45245667ab1669abf53d0a4d19ff1ef2dd3,2022-09-19T20:59:23+00:00,63.3426467575276811
\x21a31ee1afc51d94c2efccaa2092ad1028285549,\xb4d015dae290711e093ed47c79a661e2af99250f,2022-09-19T20:59:47+00:00,1174.8290000000000000
\x6ecbe2cba8adb756a7ac74beac87c422ead8d496,\x876eabf441b2ee5b5b0554fd502a8e0600950cfa,2022-09-19T21:01:47+00:00,80272.236900000000
\x1111111254fb6c44bac0bed2854e76f90643097d,\x0b818dc9d41732617dfc5bc8dff03dac632780e1,2022-09-19T20:57:59+00:00,534.2962382072188618
\x9acbb72cf67103a30333a32cd203459c6a9c3311,\x194d30df0b1e160833e205f95da33fd07c0e9411,2022-09-19T21:24:23+00:00,63439.600000000000
\xbaed64bdcbed7eaff6ef5cca0428520d340ba897,\xff43c2c45b9bff6c649c63b6b5ed9eff94acbecf,2022-09-19T21:01:59+00:00,401.6266577637624000
